zona,restaurante,archivo,tipo,plato_o_descripcion,fuente,url_origen,ancho_px,alto_px
albaicin,Casa Torcuato,casa-torcuato-01.jpg,plato_estrella,pescado frito tapas tradicionales,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1538
albaicin,Casa Torcuato,casa-torcuato-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Casa Torcuato,casa-torcuato-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Casa Torcuato,casa-torcuato-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Casa Torcuato,casa-torcuato-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Casa Torcuato,casa-torcuato-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1435
albaicin,Casa Torcuato,casa-torcuato-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
albaicin,Casa Torcuato,casa-torcuato-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Casa Torcuato,casa-torcuato-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Casa Torcuato,casa-torcuato-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Casa+Torcuato/@37.1839874,-3.5936414,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc67f5914ab:0xc6e2aea88a5b1a14!8m2!3d37.1839874!4d-3.5936414!16s%2Fg%2F1thgct6s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
albaicin,Los Mascarones,los-mascarones-01.jpg,plato_estrella,tapas caseras caracoles,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Los Mascarones,los-mascarones-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1348,1258
albaicin,Los Mascarones,los-mascarones-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1200,1600
albaicin,Los Mascarones,los-mascarones-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1348,1258
albaicin,Los Mascarones,los-mascarones-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Los Mascarones,los-mascarones-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Los Mascarones,los-mascarones-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Los Mascarones,los-mascarones-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Los Mascarones,los-mascarones-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Los Mascarones,los-mascarones-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Bar+Los+Mascarones/@37.1839017,-3.5930165,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6765f0113:0xbbd041ce885b3879!8m2!3d37.1839017!4d-3.5930165!16s%2Fg%2F11cmpfb_jt?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-01.jpg,plato_estrella,caracoles en salsa,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1153
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1542,2048
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1853,2048
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1516
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Bar Aliatar Los Caracoles,bar-aliatar-los-caracoles-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Bar+Aliatar+Los+Caracoles/@37.1826272,-3.591332,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc62074288b:0x3d58cb1dd144ca33!8m2!3d37.1826272!4d-3.591332!16s%2Fg%2F11b6swhdr1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Casa Gabriel,casa-gabriel-01.jpg,plato_estrella,tapas cocina granadina,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1638,2048
albaicin,Casa Gabriel,casa-gabriel-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Casa Gabriel,casa-gabriel-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Casa Gabriel,casa-gabriel-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Casa Gabriel,casa-gabriel-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Casa Gabriel,casa-gabriel-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Casa Gabriel,casa-gabriel-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1638,2048
albaicin,Casa Gabriel,casa-gabriel-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Casa Gabriel,casa-gabriel-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1365,2048
albaicin,Casa Gabriel,casa-gabriel-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Casa+Gabriel+Especialistas+en+Brasas/@37.1838332,-3.5933826,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc678cb8ae9:0x521f246894226284!8m2!3d37.1838332!4d-3.5933826!16s%2Fg%2F11c12nnhpr?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1444,1920
albaicin,Aixa,aixa-01.jpg,plato_estrella,tapas paella cocina mediterranea,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Aixa,aixa-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Aixa,aixa-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1365,2048
albaicin,Aixa,aixa-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Aixa,aixa-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1542
albaicin,Aixa,aixa-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Aixa,aixa-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Aixa,aixa-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1440
albaicin,Aixa,aixa-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1365
albaicin,Aixa,aixa-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Aixa/@37.1827247,-3.5931643,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc6681feb4d:0x8c18a5452a527409!8m2!3d37.1827247!4d-3.5931643!16s%2Fg%2F1tfm7_qq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1152,2048
albaicin,Cafe 4 Gatos,cafe-4-gatos-01.jpg,plato_estrella,desayuno tostadas,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1632,1224
albaicin,Cafe 4 Gatos,cafe-4-gatos-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Cafe 4 Gatos,cafe-4-gatos-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Cafe 4 Gatos,cafe-4-gatos-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Cafe 4 Gatos,cafe-4-gatos-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1280,960
albaicin,Cafe 4 Gatos,cafe-4-gatos-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Cafe 4 Gatos,cafe-4-gatos-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Cafe 4 Gatos,cafe-4-gatos-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Cafe 4 Gatos,cafe-4-gatos-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1360
